Month,participantId,Education,Food,Recreation,Rent,Shelter,Wage,Expense,educationLevel
2022-04,101,0.0,149.08,0.0,0.0,600.8,3063.25,749.88,HighSchoolOrCollege
2022-04,102,0.0,158.36,362.5889286,0.0,602.34,6026.0,1123.29,Bachelors
2022-04,103,0.0,152.92,93.18057143,0.0,602.34,5766.0,848.44,Bachelors
2022-04,104,0.0,159.69,187.0366667,0.0,628.86,1195.88,975.59,HighSchoolOrCollege
2022-04,105,0.0,163.54,240.379381,0.0,839.46,1715.48,1243.38,HighSchoolOrCollege
2022-04,106,0.0,172.33,186.3956667,0.0,898.14,5971.75,1256.87,Bachelors
2022-04,107,0.0,152.95,127.0486667,0.0,726.13,2161.62,1006.12,HighSchoolOrCollege
2022-04,108,0.0,160.24,82.78547619,0.0,602.34,3047.38,845.37,HighSchoolOrCollege
2022-04,109,0.0,159.4,360.843,0.0,603.46,3046.5,1123.7,HighSchoolOrCollege
2022-04,110,0.0,161.38,121.8038095,0.0,603.46,2980.88,886.64,HighSchoolOrCollege
2022-04,111,0.0,158.97,134.2783333,0.0,608.03,2000.0,901.28,HighSchoolOrCollege
2022-04,112,0.0,167.1,144.0406667,0.0,740.7,5980.38,1051.84,Graduate
2022-04,113,0.0,145.67,128.8747619,0.0,1104.33,3334.88,1378.87,Graduate
2022-04,114,0.0,154.13,170.3966667,0.0,742.53,5253.0,1067.06,Graduate
2022-04,115,0.0,172.52,401.6642857,0.0,742.53,2159.88,1316.71,HighSchoolOrCollege
2022-04,116,0.0,162.14,78.81833333,0.0,603.46,7289.38,844.41,Graduate
2022-04,117,0.0,147.34,262.7564286,0.0,1003.9,3226.25,1413.99,Bachelors
2022-04,118,0.0,162.79,130.812,0.0,603.46,5707.13,897.07,Bachelors
2022-04,119,0.0,160.46,180.8523333,0.0,744.36,5108.0,1085.67,Graduate
2022-04,120,0.0,173.74,165.9546667,0.0,850.82,3496.5,1190.52,HighSchoolOrCollege
2022-04,121,0.0,178.94,165.5785,0.0,749.32,2135.5,1093.84,HighSchoolOrCollege
2022-04,122,0.0,164.9,104.2069048,0.0,605.32,2989.88,874.42,HighSchoolOrCollege
2022-04,123,0.0,147.25,180.7366667,0.0,607.99,2953.25,935.98,HighSchoolOrCollege
2022-04,124,0.0,163.68,227.5525,0.0,607.99,7171.38,999.22,Graduate
2022-04,125,0.0,152.65,188.3757778,0.0,608.03,11904.11,949.05,Graduate
2022-04,126,0.0,155.47,132.85875,0.0,632.65,1100.38,920.98,HighSchoolOrCollege
2022-04,128,0.0,166.75,104.7116667,0.0,900.05,2483.25,1171.51,Bachelors
2022-04,129,0.0,143.22,210.5471905,0.0,749.32,2081.25,1103.09,HighSchoolOrCollege
2022-04,130,0.0,167.16,250.2641667,0.0,749.32,2071.62,1166.74,HighSchoolOrCollege
2022-04,131,0.0,178.28,171.8583333,0.0,888.46,3093.73,1238.59,Bachelors
2022-04,132,0.0,159.6,84.2825,0.0,749.32,9616.5,993.2,Graduate
2022-04,133,0.0,144.98,189.555,0.0,749.32,2057.5,1083.85,HighSchoolOrCollege
2022-04,134,0.0,143.11,31.93666667,0.0,615.6,2938.38,790.65,HighSchoolOrCollege
2022-04,135,0.0,170.44,209.6398333,0.0,794.25,1782.16,1174.33,HighSchoolOrCollege
2022-04,136,0.0,156.52,148.954619,0.0,749.32,4683.62,1054.8,Graduate
2022-04,137,0.0,174.72,107.6171429,0.0,659.17,1409.58,941.5,HighSchoolOrCollege
2022-04,138,0.0,170.99,124.735619,0.0,1001.51,2025.12,1297.24,HighSchoolOrCollege
2022-04,139,0.0,153.59,116.5216667,0.0,1263.76,2294.0,1533.87,Bachelors
2022-04,140,0.0,164.42,201.545,0.0,615.6,5623.38,981.56,Bachelors
2022-04,141,0.0,174.06,109.9472619,0.0,829.03,1828.5,1113.04,Bachelors
2022-04,143,0.0,149.86,158.1527381,0.0,615.6,3948.79,923.62,HighSchoolOrCollege
2022-04,144,0.0,159.66,146.915,0.0,751.67,1993.75,1058.24,HighSchoolOrCollege
2022-04,145,0.0,166.17,292.93,0.0,623.18,1139.64,1082.28,HighSchoolOrCollege
2022-04,146,0.0,167.31,251.3943333,0.0,751.67,1930.8,1170.37,HighSchoolOrCollege
2022-04,147,0.0,160.36,134.074,0.0,751.67,3902.0,1046.11,HighSchoolOrCollege
2022-04,148,0.0,161.99,116.4216667,0.0,615.6,5543.75,894.01,Bachelors
2022-04,149,0.0,162.22,219.8883333,0.0,623.18,1035.75,1005.28,Bachelors
2022-04,150,0.0,163.72,188.5043333,0.0,615.6,5151.12,967.82,Bachelors
2022-04,151,0.0,153.59,308.992,0.0,615.6,3813.63,1078.18,Low
2022-04,152,0.0,164.36,88.44857143,0.0,758.99,1931.5,1011.8,HighSchoolOrCollege
2022-04,153,0.0,178.96,304.5283333,0.0,885.67,1654.39,1369.16,HighSchoolOrCollege
2022-04,155,0.0,150.78,150.76,0.0,615.6,12878.5,917.14,Graduate
2022-04,156,0.0,147.78,113.485,0.0,760.91,1883.88,1022.18,HighSchoolOrCollege
2022-04,157,0.0,159.05,86.63857143,0.0,616.36,6354.12,862.04,Graduate
2022-04,158,0.0,140.87,152.6402103,0.0,768.16,4194.0,1061.67,Graduate
2022-04,159,0.0,143.55,55.10333333,0.0,616.36,2896.25,815.01,HighSchoolOrCollege
2022-04,160,0.0,159.07,146.385,0.0,617.5,4990.25,922.96,Bachelors
2022-04,162,0.0,172.92,215.9198333,0.0,775.45,2828.25,1164.29,HighSchoolOrCollege
2022-04,163,0.0,145.6,119.7905714,0.0,617.5,5794.5,882.9,HighSchoolOrCollege
2022-04,164,0.0,162.98,119.0796667,0.0,1223.52,2530.62,1505.58,Graduate
2022-04,165,0.0,145.42,93.22452381,0.0,1121.11,3413.12,1359.76,Graduate
2022-04,166,0.0,156.44,147.9395952,0.0,768.16,1871.38,1072.54,Low
2022-04,167,0.0,157.78,221.6654762,0.0,1106.22,1858.25,1485.67,HighSchoolOrCollege
2022-04,168,0.0,159.94,96.03083333,0.0,348.4,3611.12,604.37,Graduate
2022-04,169,0.0,181.44,213.4555,0.0,351.15,1987.67,746.04,HighSchoolOrCollege
2022-04,170,0.0,157.18,160.5061905,0.0,350.16,9809.25,667.84,Bachelors
2022-04,171,0.0,154.59,46.143,0.0,350.16,1998.12,550.89,Low
2022-04,172,0.0,156.35,167.8154762,0.0,360.29,3433.62,684.46,Graduate
2022-04,173,0.0,175.44,75.5995,0.0,507.27,2984.83,758.31,Graduate
2022-04,174,0.0,159.39,77.00583333,0.0,421.56,972.12,657.96,Graduate
2022-04,175,0.0,151.96,105.2088571,0.0,360.29,3618.75,617.46,HighSchoolOrCollege
2022-04,176,0.0,163.54,235.3428095,0.0,509.34,1964.82,908.23,Graduate
2022-04,177,0.0,152.03,86.45183333,0.0,363.03,1790.12,601.51,HighSchoolOrCollege
2022-04,178,0.0,145.78,0.0,0.0,378.58,4374.0,524.36,Bachelors
2022-04,179,0.0,166.19,325.0921667,0.0,573.36,1147.6,1064.64,Bachelors
2022-04,180,0.0,167.79,0.0,0.0,507.27,1781.4,675.06,Low
2022-04,181,0.0,173.03,297.84,0.0,452.65,2018.25,923.52,HighSchoolOrCollege
2022-04,182,0.0,159.29,95.51845238,0.0,554.01,1136.38,808.82,HighSchoolOrCollege
2022-04,183,0.0,162.35,0.0,0.0,378.58,6122.75,540.93,Graduate
2022-04,184,0.0,172.14,211.1983333,0.0,567.87,2509.25,951.21,HighSchoolOrCollege
2022-04,185,0.0,160.48,0.0,0.0,378.58,2876.0,539.05,HighSchoolOrCollege
2022-04,186,0.0,165.3,0.0,0.0,364.67,2452.75,529.97,Graduate
2022-04,187,0.0,165.04,0.0,0.0,364.67,1800.25,529.71,Low
2022-04,188,0.0,157.09,0.0,0.0,274.43,3662.75,431.52,Bachelors
2022-04,189,0.0,160.32,0.0,0.0,274.43,5699.25,434.74,Graduate
2022-04,190,0.0,168.9,191.5360952,0.0,366.69,3655.75,727.13,Bachelors
2022-04,191,0.0,145.19,119.0474167,0.0,366.69,1777.38,630.92,HighSchoolOrCollege
2022-04,192,0.0,163.69,0.0,0.0,274.43,2834.88,438.12,HighSchoolOrCollege
2022-04,193,0.0,147.66,0.0,0.0,329.64,6542.25,477.3,Bachelors
2022-04,194,0.0,146.42,0.0,0.0,274.43,4901.88,420.84,Bachelors
2022-04,195,0.0,159.32,0.0,0.0,329.64,5754.88,488.96,Graduate
2022-04,196,0.0,140.74,118.8333333,0.0,372.18,1446.38,631.75,Low
2022-04,197,0.0,160.13,98.15446429,0.0,635.54,1444.95,893.83,HighSchoolOrCollege
2022-04,198,0.0,161.54,0.0,0.0,329.64,4742.75,491.18,Bachelors
2022-04,199,0.0,145.64,278.2403333,0.0,375.84,1721.88,799.72,HighSchoolOrCollege
2022-04,200,0.0,159.32,0.0,0.0,329.64,5654.5,488.96,Graduate
2022-04,201,0.0,152.23,0.0,0.0,364.67,2768.0,516.9,HighSchoolOrCollege
2022-04,202,0.0,168.42,223.5525,0.0,631.88,1505.75,1023.85,HighSchoolOrCollege
2022-04,203,0.0,177.23,236.6833333,0.0,486.97,1279.75,900.88,HighSchoolOrCollege
2022-04,204,0.0,165.04,0.0,0.0,364.67,1761.75,529.71,Low
2022-04,205,0.0,158.73,154.8959524,0.0,350.16,5531.5,663.79,HighSchoolOrCollege
2022-04,206,0.0,158.72,198.7686667,0.0,376.75,1727.5,734.24,HighSchoolOrCollege
2022-04,207,0.0,155.64,0.0,0.0,282.68,5067.5,438.32,Bachelors
2022-04,208,0.0,157.47,138.5776667,0.0,379.49,3396.0,675.54,HighSchoolOrCollege
2022-04,209,0.0,160.31,0.0,0.0,282.68,5456.5,442.99,HighSchoolOrCollege
2022-04,210,0.0,180.53,141.195,0.0,501.11,1010.38,822.83,Low
2022-04,211,0.0,165.36,0.0,0.0,282.68,4544.28,448.04,Bachelors
2022-04,212,0.0,172.26,292.213,0.0,433.45,2069.0,897.92,HighSchoolOrCollege
2022-04,213,0.0,148.76,0.0,0.0,315.18,3883.5,463.94,Bachelors
2022-04,214,0.0,162.58,0.0,0.0,315.18,2657.62,477.76,HighSchoolOrCollege
2022-04,215,0.0,143.87,0.0,0.0,315.18,4609.25,459.05,Bachelors
2022-04,216,0.0,164.1,0.0,0.0,282.68,2674.62,446.78,HighSchoolOrCollege
2022-04,217,0.0,146.05,179.7136667,0.0,550.49,2183.25,876.25,HighSchoolOrCollege
2022-04,218,0.0,151.88,289.1225238,0.0,523.45,1000.0,964.45,HighSchoolOrCollege
2022-04,219,0.0,154.87,0.0,0.0,257.87,1287.0,412.74,HighSchoolOrCollege
2022-04,220,0.0,193.24,242.6736667,0.0,673.03,2556.84,1108.94,Graduate
2022-04,221,0.0,139.58,84.68083333,0.0,436.26,1554.6,660.52,HighSchoolOrCollege
2022-04,222,0.0,176.02,241.6241667,0.0,386.81,1690.5,804.46,HighSchoolOrCollege
2022-04,223,0.0,159.84,121.62,0.0,567.87,3354.5,849.34,Bachelors
2022-04,224,0.0,162.12,0.0,0.0,257.87,1667.88,419.98,Low
2022-04,225,0.0,141.87,0.0,0.0,257.87,2659.75,399.74,HighSchoolOrCollege
2022-04,226,0.0,149.29,129.1625,0.0,477.56,2785.0,756.01,Bachelors
2022-04,227,0.0,162.84,127.0613333,0.0,395.04,1705.88,684.94,HighSchoolOrCollege
2022-04,228,0.0,160.28,0.0,0.0,436.26,4552.62,596.54,Bachelors
2022-04,229,0.0,154.7,0.0,0.0,390.68,5912.75,545.38,Bachelors
2022-04,230,0.0,155.81,0.0,0.0,477.56,4497.25,633.37,Bachelors
2022-04,231,0.0,173.81,314.698,0.0,472.77,1010.5,961.28,HighSchoolOrCollege
2022-04,232,0.0,158.18,138.3333333,0.0,452.65,1000.0,749.16,HighSchoolOrCollege
2022-04,233,0.0,155.04,0.0,0.0,390.68,5533.12,545.72,Graduate
2022-04,234,0.0,153.89,191.7666667,0.0,396.87,3287.0,742.52,Graduate
2022-04,235,0.0,136.63,0.0,0.0,458.44,4570.0,595.07,Graduate
2022-04,236,0.0,136.74,0.0,0.0,458.44,3419.25,595.17,Low
2022-04,237,0.0,138.99,0.0,0.0,458.44,5482.12,597.43,Graduate
2022-04,238,0.0,161.49,0.0,0.0,390.68,1622.5,552.16,Low
2022-04,239,0.0,183.27,242.1873333,0.0,480.08,1160.0,905.54,Low
2022-04,240,0.0,149.33,149.6,0.0,405.1,3319.12,704.03,Graduate
2022-04,241,0.0,158.85,0.0,0.0,390.68,2628.38,549.53,HighSchoolOrCollege
2022-04,242,0.0,140.2,272.7433333,0.0,350.16,5446.12,763.11,Graduate
2022-04,243,0.0,171.6,175.0644167,0.0,406.93,1000.0,753.59,HighSchoolOrCollege
2022-04,244,0.0,164.51,170.7575,0.0,514.83,1453.11,850.1,HighSchoolOrCollege
2022-04,245,0.0,154.13,0.0,0.0,368.92,3232.37,523.05,Graduate
2022-04,246,0.0,167.5,151.7497619,0.0,502.03,1000.0,821.28,HighSchoolOrCollege
2022-04,247,0.0,151.54,103.3145238,0.0,523.06,1010.5,777.91,Low
2022-04,248,0.0,162.58,0.0,0.0,368.92,4451.5,531.5,Bachelors
2022-04,249,0.0,177.6,179.3338889,0.0,400.75,2282.88,757.68,Graduate
2022-04,250,0.0,155.68,67.329,0.0,406.93,1672.25,629.94,HighSchoolOrCollege
2022-04,251,0.0,144.53,167.025,0.0,411.5,1646.5,723.06,HighSchoolOrCollege
2022-04,252,12.81,165.77,139.7306429,0.0,618.94,5174.0,937.25,HighSchoolOrCollege
2022-04,253,12.81,157.05,210.9174008,0.0,621.52,5356.38,1002.29,Graduate
2022-04,254,38.01,162.24,236.9590476,0.0,617.5,4207.92,1054.71,Bachelors
2022-04,255,91.14,168.36,121.1313333,0.0,634.41,1050.38,1015.04,HighSchoolOrCollege
2022-04,257,91.14,163.54,321.0708333,0.0,621.52,2527.5,1197.27,HighSchoolOrCollege
2022-04,258,91.14,164.39,244.9769048,0.0,840.72,1404.13,1341.23,Bachelors
2022-04,259,38.01,160.77,218.9545,0.0,617.5,2605.75,1035.23,HighSchoolOrCollege
2022-04,260,91.14,149.33,156.2667063,0.0,626.67,4773.38,1023.4,Graduate
2022-04,261,91.14,155.58,327.5719048,0.0,631.83,4955.5,1206.12,HighSchoolOrCollege
2022-04,263,38.01,166.84,87.95,0.0,617.97,2601.38,910.76,HighSchoolOrCollege
2022-04,264,38.01,160.57,160.2072857,0.0,617.97,5202.0,976.76,HighSchoolOrCollege
2022-04,265,38.01,162.63,96.21333333,0.0,621.4,4363.0,918.25,Bachelors
2022-04,266,91.14,179.34,182.701131,0.0,887.14,5741.5,1340.32,Graduate
2022-04,268,38.01,147.68,173.9348095,0.0,621.4,2621.5,981.03,HighSchoolOrCollege
2022-04,269,91.14,155.58,234.5492857,0.0,631.83,4940.75,1113.1,HighSchoolOrCollege
2022-04,270,73.2,153.4,47.93238095,0.0,621.5,5177.75,896.04,HighSchoolOrCollege
2022-04,271,91.14,157.34,159.4416667,0.0,636.99,2403.38,1044.92,HighSchoolOrCollege
2022-04,272,91.14,157.27,224.4746667,0.0,1023.4,1898.48,1496.29,HighSchoolOrCollege
2022-04,273,91.14,173.43,354.71375,0.0,719.51,1235.0,1338.79,HighSchoolOrCollege
2022-04,274,91.14,171.4,117.8509286,0.0,776.25,1590.5,1156.64,HighSchoolOrCollege
2022-04,275,38.01,159.15,123.938,0.0,625.07,2576.5,946.17,HighSchoolOrCollege
2022-04,276,73.2,140.73,146.9391667,0.0,631.9,8302.81,992.77,Bachelors
2022-04,277,38.01,168.33,166.0911667,0.0,851.45,1449.25,1223.88,HighSchoolOrCollege
2022-04,278,73.2,161.43,337.51,0.0,631.9,4079.75,1204.04,Bachelors
2022-04,280,38.01,143.56,201.3582143,0.0,632.65,4083.5,1015.58,Bachelors
2022-04,281,91.14,166.77,118.9594048,0.0,636.99,2313.88,1013.86,HighSchoolOrCollege
2022-04,282,38.01,163.21,123.0330952,0.0,632.65,2505.38,956.9,HighSchoolOrCollege
2022-04,283,38.01,174.93,175.99375,0.0,1247.35,3426.25,1636.29,Graduate
2022-04,284,38.01,179.56,183.0633333,0.0,634.54,1311.28,1035.17,HighSchoolOrCollege
2022-04,286,91.14,171.53,98.917,0.0,644.97,2249.62,1006.55,HighSchoolOrCollege
2022-04,287,91.14,159.17,128.4313095,0.0,649.7,1959.37,1028.44,HighSchoolOrCollege
2022-04,289,38.01,167.37,161.2816667,0.0,993.62,3461.75,1360.28,Graduate
2022-04,290,38.01,156.16,381.967381,0.0,634.54,5338.38,1210.68,Graduate
2022-04,291,91.14,168.88,158.245,0.0,649.7,2767.36,1067.96,Low
2022-04,292,38.01,168.79,117.8360833,0.0,855.86,1598.12,1180.49,Bachelors
2022-04,293,38.01,157.52,104.9390476,0.0,634.54,2485.62,935.01,HighSchoolOrCollege
2022-04,294,91.14,174.64,129.8477619,0.0,691.15,1142.88,1086.78,HighSchoolOrCollege
2022-04,295,91.14,234.09,467.1054762,0.0,649.7,5445.24,1442.04,Graduate
2022-04,296,91.14,169.62,114.9958333,0.0,654.76,4349.25,1030.52,Graduate
2022-04,297,38.01,154.84,81.30833333,0.0,641.28,2461.25,915.44,HighSchoolOrCollege
2022-04,299,91.14,150.96,194.4907143,0.0,660.2,4201.25,1096.79,HighSchoolOrCollege
2022-04,300,38.01,157.9,109.8906667,0.0,641.28,4866.5,947.08,HighSchoolOrCollege
2022-04,302,73.2,165.46,90.89833333,0.0,652.3,2451.0,981.86,HighSchoolOrCollege
2022-04,303,91.14,164.88,242.0308333,0.0,660.2,4181.88,1158.25,Graduate
2022-04,304,38.01,160.55,58.04735714,0.0,657.54,2450.62,914.15,HighSchoolOrCollege
2022-04,305,91.14,187.1,213.5825,0.0,1001.18,4207.75,1493.0,Bachelors
2022-04,306,38.01,164.26,71.75178571,0.0,657.54,4822.25,931.56,HighSchoolOrCollege
2022-04,307,91.14,167.84,207.6604405,0.0,760.78,1437.75,1227.42,Graduate
2022-04,308,73.2,159.05,289.5195238,0.0,659.17,4807.75,1180.94,HighSchoolOrCollege
2022-04,309,38.01,145.52,191.3563333,0.0,659.17,2403.62,1034.06,HighSchoolOrCollege
2022-04,310,73.2,156.35,131.64,0.0,659.17,4516.08,1020.36,HighSchoolOrCollege
2022-04,311,91.14,155.1,149.1078571,0.0,691.15,1245.62,1086.49,HighSchoolOrCollege
2022-04,312,38.01,157.97,97.6015,0.0,659.17,2324.5,952.75,HighSchoolOrCollege
2022-04,313,73.2,162.17,26.646,0.0,659.17,1583.75,921.19,Low
2022-04,314,91.14,164.96,213.8878571,0.0,665.36,2065.12,1135.34,HighSchoolOrCollege
2022-04,315,73.2,145.52,173.2478571,0.0,659.17,4687.62,1051.14,Graduate
2022-04,316,38.01,145.54,133.812619,0.0,659.17,2265.88,976.53,HighSchoolOrCollege
2022-04,317,91.14,180.06,136.9828571,0.0,667.94,3001.25,1076.12,Low
2022-04,318,91.14,150.86,168.2619048,0.0,678.25,2035.5,1088.52,HighSchoolOrCollege
2022-04,319,38.01,163.4,365.544,0.0,659.17,1459.88,1226.12,Low
2022-04,320,38.01,174.58,197.4730357,0.0,678.25,5402.35,1088.31,Bachelors
2022-04,321,91.14,158.89,210.1079524,0.0,1088.3,2886.77,1548.44,Graduate
2022-04,322,91.14,157.54,103.3870556,0.0,691.15,3841.2,1043.22,HighSchoolOrCollege
2022-04,323,91.14,164.56,226.5783333,0.0,1499.25,3533.5,1981.53,Graduate
2022-04,324,73.2,163.62,78.16095238,0.0,659.17,2249.12,974.15,HighSchoolOrCollege
2022-04,325,91.14,147.77,103.8257143,0.0,706.16,1995.38,1048.9,HighSchoolOrCollege
2022-04,326,91.14,162.03,121.5738095,0.0,706.16,3507.62,1080.91,Bachelors
2022-04,327,0.0,162.97,66.32166667,0.0,659.17,2270.5,888.46,HighSchoolOrCollege
2022-04,328,0.0,153.82,20.89142857,0.0,706.16,1410.88,880.87,Low
2022-04,329,0.0,157.67,83.52,0.0,661.06,4057.75,902.26,Bachelors
2022-04,330,0.0,153.88,98.23547619,0.0,830.41,3454.5,1082.53,Graduate
2022-04,331,0.0,155.79,95.67607143,0.0,706.16,3837.25,957.63,Graduate
2022-04,332,0.0,160.16,162.9871429,0.0,661.06,4008.38,984.21,Bachelors
2022-04,333,0.0,157.8,75.607,0.0,661.06,3937.88,894.47,Bachelors
2022-04,334,0.0,159.91,118.7764286,0.0,661.87,7707.25,940.56,Bachelors
2022-04,335,0.0,176.33,156.11025,0.0,661.87,5904.82,994.31,Graduate
2022-04,336,0.0,170.15,144.6211071,0.0,709.42,3516.62,1024.19,Graduate
2022-04,337,0.0,148.97,74.173,0.0,676.33,4588.38,899.47,Graduate
2022-04,338,0.0,166.02,158.15,0.0,719.51,2523.75,1043.68,HighSchoolOrCollege
2022-04,339,0.0,165.56,37.24410714,0.0,676.33,3841.12,879.13,Bachelors
2022-04,340,0.0,146.34,102.2933333,0.0,676.33,9031.25,924.96,Graduate
2022-04,341,0.0,159.78,461.7739524,0.0,676.33,2190.75,1297.88,HighSchoolOrCollege
2022-04,342,0.0,158.75,77.52619048,0.0,709.42,1964.75,945.69,HighSchoolOrCollege
2022-04,343,0.0,141.28,94.27,0.0,676.33,7042.56,911.88,Bachelors
2022-04,344,0.0,153.66,44.845,0.0,676.33,4335.75,874.84,HighSchoolOrCollege
2022-04,345,0.0,167.39,93.19166667,0.0,709.42,3419.75,970.0,Bachelors
2022-04,347,0.0,163.06,262.158,0.0,676.33,3694.88,1101.55,Bachelors
2022-04,348,0.0,152.83,103.6207143,0.0,712.67,1925.0,969.12,HighSchoolOrCollege
2022-04,349,0.0,161.01,216.2815476,0.0,715.93,1808.28,1093.22,HighSchoolOrCollege
2022-04,350,0.0,160.27,107.1803571,0.0,715.93,3426.25,983.38,Graduate
2022-04,351,0.0,141.64,85.03833333,0.0,676.33,3486.12,903.0,Bachelors
2022-04,353,0.0,163.53,78.85916667,0.0,715.93,1388.62,958.32,Low
2022-04,354,0.0,159.02,242.435,0.0,676.33,1408.44,1077.79,Low
2022-04,355,0.0,191.01,167.243869,0.0,1088.3,3138.38,1446.55,Graduate
2022-04,357,0.0,155.65,136.2441667,0.0,719.18,3363.0,1011.08,Graduate
2022-04,358,0.0,161.4,188.6235,0.0,822.67,1365.62,1172.69,HighSchoolOrCollege
2022-04,359,0.0,171.58,275.6666667,0.0,737.57,1244.18,1184.81,HighSchoolOrCollege
2022-04,360,0.0,150.19,285.807,0.0,719.18,1754.9,1155.18,HighSchoolOrCollege
2022-04,361,0.0,159.57,387.0166667,0.0,677.38,2897.75,1223.97,Low
2022-04,362,0.0,179.26,132.5791667,0.0,999.04,2627.32,1310.88,HighSchoolOrCollege
2022-04,363,0.0,169.15,76.34166667,0.0,719.51,3146.88,965.0,Graduate
2022-04,364,0.0,144.12,99.99366667,0.0,677.38,2180.12,921.5,HighSchoolOrCollege
2022-04,365,0.0,169.76,90.56125,0.0,719.51,2658.0,979.83,Low
2022-04,366,0.0,159.8,91.68333333,0.0,677.38,2155.25,928.87,HighSchoolOrCollege
2022-04,367,0.0,170.21,227.3816667,0.0,677.38,2319.84,1074.97,HighSchoolOrCollege
2022-04,368,0.0,162.07,226.3645,0.0,686.1,4494.62,1074.54,Graduate
2022-04,369,0.0,153.84,84.46357143,0.0,686.1,2141.13,924.41,HighSchoolOrCollege
2022-04,370,0.0,198.96,303.4082143,0.0,1088.3,5846.0,1590.67,Bachelors
2022-04,371,0.0,143.82,170.1345,0.0,719.51,1835.25,1033.46,HighSchoolOrCollege
2022-04,372,0.0,165.04,240.5035714,0.0,831.78,1886.12,1237.33,Bachelors
2022-04,373,0.0,178.34,128.5883929,0.0,1029.79,2430.5,1336.72,Graduate
2022-04,374,0.0,163.5,137.1094048,0.0,776.25,1392.37,1076.86,HighSchoolOrCollege
2022-04,375,0.0,159.92,214.224,0.0,694.08,2595.36,1068.22,HighSchoolOrCollege
2022-04,376,0.0,206.66,465.9353333,0.0,694.08,4091.74,1366.67,HighSchoolOrCollege
2022-04,377,0.0,162.03,0.0,0.0,694.08,4415.75,856.11,Graduate
2022-04,378,0.0,162.62,176.98,0.0,993.62,1637.0,1333.22,HighSchoolOrCollege
2022-04,379,0.0,165.78,67.856,0.0,695.16,2085.12,928.8,HighSchoolOrCollege
2022-04,381,0.0,171.63,140.7644643,0.0,719.51,1753.88,1031.91,HighSchoolOrCollege
2022-04,385,0.0,165.13,185.3741667,0.0,722.44,1731.5,1072.95,HighSchoolOrCollege
2022-04,386,0.0,170.28,132.6105556,0.0,737.57,3103.44,1040.46,Graduate
2022-04,387,0.0,164.52,159.1261905,0.0,737.57,3448.5,1061.22,HighSchoolOrCollege
2022-04,388,0.0,163.35,160.993,0.0,999.04,2431.75,1323.38,Graduate
2022-04,389,0.0,162.84,150.6086905,0.0,741.96,5554.25,1055.41,Graduate
2022-04,390,0.0,158.07,243.3504167,0.0,1047.86,3622.5,1449.28,Bachelors
2022-04,391,0.0,160.95,126.1333333,0.0,700.32,1444.75,987.4,Low
2022-04,393,0.0,186.56,146.37,0.0,959.99,3167.25,1292.92,HighSchoolOrCollege
2022-04,394,0.0,153.76,129.5257143,0.0,741.96,3436.25,1025.25,HighSchoolOrCollege
2022-04,395,0.0,174.48,229.6228333,0.0,990.3,2207.53,1394.4,Graduate
2022-04,396,0.0,157.8,82.5735,0.0,742.72,6369.5,983.09,Bachelors
2022-04,397,0.0,156.19,88.7525,0.0,745.21,1729.5,990.16,HighSchoolOrCollege
2022-04,398,0.0,188.9,195.4035714,0.0,1103.18,4338.5,1487.48,Bachelors
2022-04,399,0.0,157.24,142.256,0.0,700.32,2063.38,999.82,HighSchoolOrCollege
2022-04,400,0.0,160.47,248.3333333,0.0,760.78,1706.12,1169.59,HighSchoolOrCollege
2022-04,401,0.0,145.78,199.1276667,0.0,700.32,2051.88,1045.22,HighSchoolOrCollege
2022-04,402,0.0,173.2,338.2833333,0.0,700.32,1148.0,1211.8,HighSchoolOrCollege
2022-04,403,0.0,156.92,206.7006667,0.0,826.22,1901.0,1189.84,Bachelors
2022-04,404,0.0,153.1,109.5146667,0.0,700.32,1383.0,962.93,Low
2022-04,405,0.0,171.31,166.055,0.0,761.49,1710.5,1098.86,HighSchoolOrCollege
2022-04,408,0.0,167.44,298.9858333,0.0,793.53,1437.88,1259.96,Bachelors
2022-04,409,0.0,158.55,99.95666667,0.0,761.49,2527.38,1020.0,Graduate
2022-04,410,0.0,166.4,86.16404762,0.0,701.81,2062.63,954.37,HighSchoolOrCollege
2022-04,411,0.0,150.89,89.26964286,0.0,761.49,1704.5,1001.65,HighSchoolOrCollege
2022-04,412,0.0,170.76,369.9984524,0.0,705.1,1166.5,1245.86,HighSchoolOrCollege
2022-04,413,0.0,176.49,186.0057143,0.0,703.8,8608.5,1066.3,Graduate
2022-04,414,0.0,174.86,300.5083333,0.0,703.8,3098.46,1179.16,HighSchoolOrCollege
2022-04,415,0.0,165.44,141.555,0.0,703.8,2043.5,1010.79,HighSchoolOrCollege
2022-04,416,0.0,154.85,80.67035714,0.0,761.49,3174.5,997.01,Bachelors
2022-04,417,0.0,157.52,102.9531944,0.0,830.41,1476.0,1090.88,HighSchoolOrCollege
2022-04,418,0.0,181.0,199.7936111,0.0,795.67,3354.0,1176.46,HighSchoolOrCollege
2022-04,419,0.0,144.74,268.7835714,0.0,709.88,1261.08,1123.4,Low
2022-04,420,0.0,145.37,0.0,0.0,400.75,2016.25,546.12,HighSchoolOrCollege
2022-04,421,0.0,166.51,128.6075,0.0,353.08,6240.5,648.2,Bachelors
2022-04,422,0.0,170.02,122.9315476,0.0,356.34,2337.88,649.29,Graduate
2022-04,423,0.0,161.54,0.0,0.0,368.92,2013.0,530.46,HighSchoolOrCollege
